Active Substances
Export date: 26/03/2025 07:22:46
Last updated11/03/2025. Database contains 945 active substance-product type and Annex I records for which approval has been sought.

"substanceName"	"No value selected"
"numericalIdentifier"	"No value selected"
"productTypes"	
"No value selected"

"substitutionCandidate"	"No value selected"
"evaluatingAuthority"	"No value selected"
"r4bpAssetNumber"	"No value selected"
"basNumber"	"No value selected"
"reviewProgramme"	"No value selected"
"annexI"	"No value selected"
"newActiveSubstance"	"No value selected"
"legalAct"	"No value selected"
"approvalStatus"	"BAS_NOT_APPROVED"
"assessmentStatus"	"No value selected"
"assessmentSubStatus"	"No value selected"
"startDateFrom"	"No value selected"
"startDateTo"	"No value selected"
"endDateFrom"	"No value selected"
"endDateTo"	"No value selected"
"tradeName"	"No value selected"
"authorisationNumber"	"No value selected"


"Substance name"	"EC/List no."	"CAS no."	"BAS number"	"Product-type"	"Review Programme flag"	"New active substance flag"	"Annex I substance flag"	"Inclusion Category"	"Approval start date"	"Approval end date"	"Evaluating competent authority"	"Approval status"	"Assessment status"	"Assessment sub-status"	"Legal act"	"Link to legal act"	"R4BP asset number"	"Candidate for substitution"	"Factsheet URL"	"Related authorised biocidal products"	"RML ID"	"Substance information page"	
"Silver sodium hydrogen zirconium phosphate"	"422-570-3"	"265647-11-8"	"1382"	"PT02-Disinfectants and algaecides not intended for direct application to humans or animals"	"true"	"false"	"false"	"0"	""	""	"Sweden"	"Not approved"	""	""	"Decision (EU) 2019/1959 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32019D1959"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1382/PT02"	"0"	"100.102.114"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.102.114"	
"Silver sodium hydrogen zirconium phosphate"	"422-570-3"	"265647-11-8"	"1382"	"PT04-Food and feed area"	"true"	"false"	"false"	"0"	""	""	"Sweden"	"Not approved"	""	""	"Commission Implementing Decision (EU) 2023/2052"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32023D2052"	"-"	"No"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1382/PT04"	"0"	"100.102.114"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.102.114"	
"Silver sodium hydrogen zirconium phosphate"	"422-570-3"	"265647-11-8"	"1382"	"PT07-Film preservatives"	"true"	"false"	"false"	"0"	""	""	"Sweden"	"Not approved"	""	""	"Decision (EU) 2019/1959 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32019D1959"	"-"	"No"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1382/PT07"	"0"	"100.102.114"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.102.114"	
"Silver zeolite"	"620-078-5"	"130328-18-6"	"1447"	"PT02-Disinfectants and algaecides not intended for direct application to humans or animals"	"true"	"false"	"false"	"0"	""	""	"Sweden"	"Not approved"	""	""	"Decision (EU) 2019/1960"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32019D1960"	"-"	"No"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1447/PT02"	"0"	"100.106.277"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.106.277"	
"Silver zeolite"	"620-078-5"	"130328-18-6"	"1447"	"PT04-Food and feed area"	"true"	"false"	"false"	"0"	""	""	"Sweden"	"Not approved"	""	""	"COMMISSION IMPLEMENTING DECISION (EU) 2023/2648"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32023D2648"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1447/PT04"	"0"	"100.106.277"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.106.277"	
"Silver zeolite"	"620-078-5"	"130328-18-6"	"1447"	"PT07-Film preservatives"	"true"	"false"	"false"	"0"	""	""	"Sweden"	"Not approved"	""	""	"Decision (EU) 2019/1960"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32019D1960"	"-"	"No"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1447/PT07"	"0"	"100.106.277"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.106.277"	
"Silver zinc zeolite"	"603-404-0"	"130328-20-0"	"1385"	"PT04-Food and feed area"	"true"	"false"	"false"	"0"	""	""	"Sweden"	"Not approved"	""	""	"COMMISSION IMPLEMENTING DECISION (EU) 2023/2622"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32023D2622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1385/PT04"	"0"	"100.118.718"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.118.718"	
"Triclosan"	"222-182-2"	"3380-34-5"	"1406"	"PT01-Human hygiene"	"true"	"false"	"false"	"0"	""	""	"Denmark"	"Not approved"	""	""	"(EU) 2016/110"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32016D0110"	"-"	"Yes"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1406/PT01"	"0"	"100.020.167"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.020.167"	
"Triclosan"	"222-182-2"	"3380-34-5"	"1406"	"PT02-Disinfectants and algaecides not intended for direct application to humans or animals"	"true"	"false"	"false"	"0"	""	""	"Denmark"	"Not approved"	""	""	"Decision 2014/227/EU"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32014D0227"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1406/PT02"	"0"	"100.020.167"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.020.167"	
"Triclosan"	"222-182-2"	"3380-34-5"	"1406"	"PT07-Film preservatives"	"true"	"false"	"false"	"0"	""	""	"Denmark"	"Not approved"	""	""	"Decision 2014/227/EU"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32014D0227"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1406/PT07"	"0"	"100.020.167"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.020.167"	
"Triclosan"	"222-182-2"	"3380-34-5"	"1406"	"PT09-Fibre, leather, rubber and polymerised materials preservatives"	"true"	"false"	"false"	"0"	""	""	"Denmark"	"Not approved"	""	""	"Decision 2014/227/EU"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32014D0227"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1406/PT09"	"0"	"100.020.167"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.020.167"	
