Active Substances
Export date: 26/03/2025 07:25:58
Last updated11/03/2025. Database contains 945 active substance-product type and Annex I records for which approval has been sought.

"substanceName"	"No value selected"
"numericalIdentifier"	"No value selected"
"productTypes"	
"No value selected"

"substitutionCandidate"	"No value selected"
"evaluatingAuthority"	"No value selected"
"r4bpAssetNumber"	"No value selected"
"basNumber"	"No value selected"
"reviewProgramme"	"No value selected"
"annexI"	"No value selected"
"newActiveSubstance"	"No value selected"
"legalAct"	"No value selected"
"approvalStatus"	"BAS_NO_LONGER_SUPPORTED"
"assessmentStatus"	"No value selected"
"assessmentSubStatus"	"No value selected"
"startDateFrom"	"No value selected"
"startDateTo"	"No value selected"
"endDateFrom"	"No value selected"
"endDateTo"	"No value selected"
"tradeName"	"No value selected"
"authorisationNumber"	"No value selected"


"Substance name"	"EC/List no."	"CAS no."	"BAS number"	"Product-type"	"Review Programme flag"	"New active substance flag"	"Annex I substance flag"	"Inclusion Category"	"Approval start date"	"Approval end date"	"Evaluating competent authority"	"Approval status"	"Assessment status"	"Assessment sub-status"	"Legal act"	"Link to legal act"	"R4BP asset number"	"Candidate for substitution"	"Factsheet URL"	"Related authorised biocidal products"	"RML ID"	"Substance information page"	
"Chloramin B"	"204-847-9"	"127-52-6"	"1263"	"PT04-Food and feed area"	"false"	"true"	"false"	"0"	""	""	"Czechia"	"No longer supported"	""	""	"COMMISSION IMPLEMENTING DECISION (EU) 2022/2327"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32022D2327"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1263/PT04"	"0"	"100.004.408"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.004.408"	
"Chloramin B"	"204-847-9"	"127-52-6"	"1263"	"PT05-Drinking water"	"false"	"true"	"false"	"0"	""	""	"Czechia"	"No longer supported"	""	""	"COMMISSION IMPLEMENTING DECISION (EU) 2022/2327"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32022D2327"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1263/PT05"	"0"	"100.004.408"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.004.408"	
"Chlorine dioxide"	"233-162-8"	"10049-04-4"	"2363"	"PT02-Disinfectants and algaecides not intended for direct application to humans or animals"	"true"	"false"	"false"	"0"	""	""	"Germany"	"No longer supported"	""	""	""	""	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2363/PT02"	"0"	"100.030.135"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.030.135"	
"Chlorine dioxide"	"233-162-8"	"10049-04-4"	"2363"	"PT03-Veterinary hygiene"	"true"	"false"	"false"	"0"	""	""	"Germany"	"No longer supported"	""	""	""	""	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2363/PT03"	"0"	"100.030.135"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.030.135"	
"Chlorine dioxide"	"233-162-8"	"10049-04-4"	"2363"	"PT04-Food and feed area"	"true"	"false"	"false"	"0"	""	""	"Germany"	"No longer supported"	""	""	""	""	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2363/PT04"	"0"	"100.030.135"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.030.135"	
"Chlorine dioxide"	"233-162-8"	"10049-04-4"	"2363"	"PT05-Drinking water"	"true"	"false"	"false"	"0"	""	""	"Germany"	"No longer supported"	""	""	""	""	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2363/PT05"	"0"	"100.030.135"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.030.135"	
"Chlorine dioxide"	"233-162-8"	"10049-04-4"	"2363"	"PT11-Preservatives for liquid-cooling and processing systems"	"true"	"false"	"false"	"0"	""	""	"Germany"	"No longer supported"	""	""	""	""	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2363/PT11"	"0"	"100.030.135"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.030.135"	
"Chlorine dioxide generated from sodium chloride by electrolysis"	"-"	"-"	"2303"	"PT02-Disinfectants and algaecides not intended for direct application to humans or animals"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2303/PT02"	"0"	"100.309.819"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.309.819"	
"Chlorine dioxide generated from sodium chloride by electrolysis"	"-"	"-"	"2303"	"PT03-Veterinary hygiene"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2303/PT03"	"0"	"100.309.819"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.309.819"	
"Chlorine dioxide generated from sodium chloride by electrolysis"	"-"	"-"	"2303"	"PT04-Food and feed area"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2303/PT04"	"0"	"100.309.819"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.309.819"	
"Chlorine dioxide generated from sodium chloride by electrolysis"	"-"	"-"	"2303"	"PT05-Drinking water"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2303/PT05"	"0"	"100.309.819"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.309.819"	
"Chlorine dioxide generated from sodium chloride by electrolysis"	"-"	"-"	"2303"	"PT11-Preservatives for liquid-cooling and processing systems"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2303/PT11"	"0"	"100.309.819"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.309.819"	
"Chlorine dioxide generated from sodium chloride by electrolysis"	"-"	"-"	"2303"	"PT12-Slimicides"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2303/PT12"	"0"	"100.309.819"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.309.819"	
"Chlorine dioxide generated from sodium chlorite and sodium persulfate"	"-"	"-"	"2103"	"PT02-Disinfectants and algaecides not intended for direct application to humans or animals"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2021/1283     "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32021D1283"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2103/PT02"	"0"	"100.357.332"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.357.332"	
"Chlorine dioxide generated from sodium chlorite and sodium persulfate"	"-"	"-"	"2103"	"PT03-Veterinary hygiene"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2021/1283     "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32021D1283"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2103/PT03"	"0"	"100.357.332"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.357.332"	
"Chlorine dioxide generated from sodium chlorite and sodium persulfate"	"-"	"-"	"2103"	"PT04-Food and feed area"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2021/1283     "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32021D1283"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2103/PT04"	"0"	"100.357.332"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.357.332"	
"Chlorine dioxide generated from sodium chlorite and sodium persulfate"	"-"	"-"	"2103"	"PT05-Drinking water"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2021/1283     "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32021D1283"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2103/PT05"	"0"	"100.357.332"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.357.332"	
"Chlorine dioxide generated from sodium chlorite and sodium persulfate"	"-"	"-"	"2103"	"PT11-Preservatives for liquid-cooling and processing systems"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2021/1283     "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32021D1283"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2103/PT11"	"0"	"100.357.332"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.357.332"	
"Chlorine dioxide generated from sodium chlorite and sodium persulfate"	"-"	"-"	"2103"	"PT12-Slimicides"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2103/PT12"	"0"	"100.357.332"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.357.332"	
"Chlorine dioxide generated from Tetrachlorodecaoxide complex (TCDO) by acidification"	"-"	"-"	"1397"	"PT01-Human hygiene"	"true"	"false"	"false"	"0"	""	""	"Germany"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1397/PT01"	"0"	"100.357.449"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.357.449"	
"Chrysanthemum cinerariaefolium, ext."	"289-699-3"	"89997-63-7"	"1268"	"PT18-Insecticides, acaricides and products to control other arthropods"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1268/PT18"	"0"	"100.081.514"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.081.514"	
"cis-1-(3-chloroallyl)-3,5,7-triaza-1- azoniaadamantane chloride (cis CTAC)"	"426-020-3"	"51229-78-8"	"1270"	"PT06-Preservatives for products during storage"	"true"	"false"	"false"	"0"	""	""	"Poland"	"No longer supported"	""	""	"COMMISSION IMPLEMENTING DECISION (EU) 2023/458"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32023D0458"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1270/PT06"	"0"	"100.102.448"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.102.448"	
"cis-1-(3-chloroallyl)-3,5,7-triaza-1- azoniaadamantane chloride (cis CTAC)"	"426-020-3"	"51229-78-8"	"1270"	"PT13-Working or cutting fluid preservatives"	"true"	"false"	"false"	"0"	""	""	"Poland"	"No longer supported"	""	""	"COMMISSION IMPLEMENTING DECISION (EU) 2023/458"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32023D0458"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1270/PT13"	"0"	"100.102.448"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.102.448"	
"Citric acid"	"201-069-1"	"77-92-9"	"1271"	"PT01-Human hygiene"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1271/PT01"	"0"	"100.000.973"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.000.973"	
"Dialuminium chloride pentahydroxide"	"234-933-1"	"12042-91-0"	"1454"	"PT02-Disinfectants and algaecides not intended for direct application to humans or animals"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"COMMISSION IMPLEMENTING DECISION (EU) 2023/458"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32023D0458"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1454/PT02"	"0"	"100.031.745"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.031.745"	
"Didecyldimethylammonium chloride (DDAC (C8-10))"	"270-331-5"	"68424-95-3"	"1371"	"PT05-Drinking water"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1371/PT05"	"0"	"100.063.918"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.063.918"	
"Esfenvalerate/(S)-α-Cyano-3-phenox- ybenzyl (S)-2-(4-chlorophenyl)-3-methylbutyrate (Esfenvalerate)"	"613-911-9"	"66230-04-4"	"1302"	"PT18-Insecticides, acaricides and products to control other arthropods"	"true"	"false"	"false"	"0"	""	""	"Portugal"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1302/PT18"	"0"	"100.118.804"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.118.804"	
"Eucalyptus citriodora oil and citronellal, hydrated, cyclized"	"-"	"-"	"2084"	"PT19-Repellents and attractants"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2021/1283     "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32021D1283"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2084/PT19"	"0"	"100.278.398"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.278.398"	
"Formic acid"	"200-579-1"	"64-18-6"	"1307"	"PT11-Preservatives for liquid-cooling and processing systems"	"true"	"false"	"false"	"0"	""	""	"Belgium"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1307/PT11"	"0"	"100.000.527"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.000.527"	
"Formic acid"	"200-579-1"	"64-18-6"	"1307"	"PT12-Slimicides"	"true"	"false"	"false"	"0"	""	""	"Belgium"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"No"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1307/PT12"	"0"	"100.000.527"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.000.527"	
"Garlic, ext."	"232-371-1"	"8008-99-9"	"2144"	"PT19-Repellents and attractants"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Commission Implementing Decision (EU) 2024/888 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32024D0888"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2144/PT19"	"0"	"100.029.426"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.029.426"	
"hydrogen peroxide released from sodium percarbonate"	"-"	"-"	"1829"	"PT05-Drinking water"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1829/PT05"	"0"	"100.265.855"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.265.855"	
"Malt, ext."	"232-310-9"	"8002-48-0"	"2345"	"PT19-Repellents and attractants"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2021/1283     "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32021D1283"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2345/PT19"	"0"	"100.029.371"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.029.371"	
"Metam-sodium"	"205-293-0"	"137-42-8"	"1328"	"PT09-Fibre, leather, rubber and polymerised materials preservatives"	"true"	"false"	"false"	"0"	""	""	"Belgium"	"No longer supported"	""	""	"Decision (EU) 2021/1283     "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32021D1283"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1328/PT09"	"0"	"100.004.812"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.004.812"	
"Metam-sodium"	"205-293-0"	"137-42-8"	"1328"	"PT11-Preservatives for liquid-cooling and processing systems"	"true"	"false"	"false"	"0"	""	""	"Belgium"	"No longer supported"	""	""	"Decision (EU) 2021/1283     "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32021D1283"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1328/PT11"	"0"	"100.004.812"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.004.812"	
"Methenamine 3-chloroallylochloride (CTAC)"	"223-805-0"	"4080-31-3"	"1411"	"PT06-Preservatives for products during storage"	"true"	"false"	"false"	"0"	""	""	"Poland"	"No longer supported"	""	""	"COMMISSION IMPLEMENTING DECISION (EU) 2023/458"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32023D0458"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1411/PT06"	"0"	"100.021.641"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.021.641"	
"Methenamine 3-chloroallylochloride (CTAC)"	"223-805-0"	"4080-31-3"	"1411"	"PT12-Slimicides"	"true"	"false"	"false"	"0"	""	""	"Poland"	"No longer supported"	""	""	"COMMISSION IMPLEMENTING DECISION (EU) 2023/458"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32023D0458"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1411/PT12"	"0"	"100.021.641"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.021.641"	
"Methenamine 3-chloroallylochloride (CTAC)"	"223-805-0"	"4080-31-3"	"1411"	"PT13-Working or cutting fluid preservatives"	"true"	"false"	"false"	"0"	""	""	"Poland"	"No longer supported"	""	""	"COMMISSION IMPLEMENTING DECISION (EU) 2023/458"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32023D0458"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1411/PT13"	"0"	"100.021.641"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.021.641"	
"Mixture of cis- and trans-p-menthane-3,8 diol (Citriodiol)"	"-"	"42822-86-6"	"1683"	"PT19-Repellents and attractants"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1683/PT19"	"0"	"100.050.849"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.050.849"	
"Monochloramine generated from ammonium chloride and sodium hypochlorite"	"-"	"-"	"2251"	"PT11-Preservatives for liquid-cooling and processing systems"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2251/PT11"	"0"	"100.303.382"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.303.382"	
"Monochloramine generated from ammonium chloride and sodium hypochlorite"	"-"	"-"	"2251"	"PT12-Slimicides"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2251/PT12"	"0"	"100.303.382"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.303.382"	
"N-(Dichlorofluoromethylthio)-N′,N′- dimethyl-N-phenylsulfamide (Dichlofluanid)"	"214-118-7"	"1085-98-9"	"25"	"PT07-Film preservatives"	"true"	"false"	"false"	"0"	""	""	"United Kingdom"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/25/PT07"	"0"	"100.012.835"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.012.835"	
"p-[(diiodomethyl)sulphonyl]toluene"	"243-468-3"	"20018-09-1"	"1338"	"PT06-Preservatives for products during storage"	"true"	"false"	"false"	"0"	""	""	"United Kingdom"	"No longer supported"	""	""	"Commission Implementing Decision (EU) 2024/2948"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32024D2948"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1338/PT06"	"0"	"100.039.502"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.039.502"	
"p-[(diiodomethyl)sulphonyl]toluene"	"243-468-3"	"20018-09-1"	"1338"	"PT07-Film preservatives"	"true"	"false"	"false"	"0"	""	""	"United Kingdom"	"No longer supported"	""	""	"Commission Implementing Decision (EU) 2024/2948"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32024D2948"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1338/PT07"	"0"	"100.039.502"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.039.502"	
"p-[(diiodomethyl)sulphonyl]toluene"	"243-468-3"	"20018-09-1"	"1338"	"PT09-Fibre, leather, rubber and polymerised materials preservatives"	"true"	"false"	"false"	"0"	""	""	"United Kingdom"	"No longer supported"	""	""	"Commission Implementing Decision (EU) 2024/2948"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32024D2948"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1338/PT09"	"0"	"100.039.502"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.039.502"	
"p-[(diiodomethyl)sulphonyl]toluene"	"243-468-3"	"20018-09-1"	"1338"	"PT10-Construction material preservatives"	"true"	"false"	"false"	"0"	""	""	"United Kingdom"	"No longer supported"	""	""	"Commission Implementing Decision (EU) 2024/2948"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32024D2948"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1338/PT10"	"0"	"100.039.502"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.039.502"	
"Peracetic acid generated by perhydrolysis of N-acetylcaprolactam by hydrogen peroxide in alkaline conditions"	"-"	"-"	"87"	"PT02-Disinfectants and algaecides not intended for direct application to humans or animals"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/87/PT02"	"0"	"100.356.313"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.356.313"	
"Peracetic acid generated from 1,3-diacetyloxypropan-2-yl acetate and hydrogen peroxide"	"-"	"-"	"1474"	"PT04-Food and feed area"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1474/PT04"	"0"	"100.356.315"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.356.315"	
"Peracetic acid generated from tetraacetylethylenediamine (TAED) and sodium perborate monohydrate"	"-"	"-"	"2252"	"PT03-Veterinary hygiene"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2252/PT03"	"0"	"100.303.383"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.303.383"	
"Performic acid generated from formic acid and hydrogen peroxide"	"-"	"-"	"1462"	"PT03-Veterinary hygiene"	"true"	"false"	"false"	"0"	""	""	"Belgium"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1462/PT03"	"0"	"100.242.239"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.242.239"	
